country,iso,year,upop,upop%,rpop,rpop%,total_pop,upopw,urban_water_imp_per,rpopw,rural_water_imp_per,tpopw,total_water_imp_per,upopnw%,rpopnw%,tpopnw%,region
Afghanistan,AFG,2000,4383.1,21.3,16212.3,78.7,20595.4,2289.5,52.2,3942.3,24.3,6231.9,30.3,47.8,75.7,69.7,Southern Asia
Afghanistan,AFG,2005,5691.9,22.9,19169,77.1,24860.9,3500.1,61.5,6212.5,32.4,9712.6,39.1,38.5,67.6,60.9,Southern Asia
Afghanistan,AFG,1990,2148.7,18.3,9582.5,81.7,11731.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Southern Asia
Afghanistan,AFG,2015,8546.6,26.7,23460.2,73.3,32006.8,6679.5,78.2,11020.5,47,17700,55.3,21.8,53,44.7,Southern Asia
Afghanistan,AFG,2010,7011.3,24.7,21386.5,75.3,28397.8,4960.4,70.7,8661.9,40.5,13622.2,48,29.3,59.5,52,Southern Asia
Afghanistan,AFG,1995,3474.4,19.8,14111.7,80.2,17586.1,1493.3,43,2289.6,16.2,3782.9,21.5,57,83.8,78.5,Southern Asia
Albania,ALB,1995,1306.6,38.9,2051.3,61.1,3357.9,1306.6,100,1907.1,93,3213.7,95.7,0,7,4.3,Developed Regions
Albania,ALB,2015,1835.3,57.4,1361.7,42.6,3197,1742.6,94.9,1296.8,95.2,3039.3,95.1,5.1,4.8,4.9,Developed Regions
Albania,ALB,2000,1379.5,41.7,1925.4,58.3,3304.9,1379.5,100,1795.5,93.3,3175,96.1,0,6.7,3.9,Developed Regions
Albania,ALB,2005,1493.6,46.7,1702.5,53.3,3196.1,1469.4,98.4,1599.7,94,3069.1,96,1.6,6,4,Developed Regions
Albania,ALB,1990,1255.6,36.4,2191.2,63.6,3446.9,1255.6,100,NA,NA,NA,NA,0,NA,NA,Developed Regions
Albania,ALB,2010,1643.2,52.2,1506.9,47.8,3150.1,1585.3,96.5,1426.6,94.7,3011.8,95.6,3.5,5.3,4.4,Developed Regions
Algeria,DZA,1990,13667,52.1,12572.7,47.9,26239.7,13313.3,97.4,10691.9,85,24005.2,91.5,2.6,15,8.5,Northern Africa
Algeria,DZA,2005,21677.2,63.8,12283.7,36.2,33960.9,19566.3,90.3,10229,83.3,29795.4,87.7,9.7,16.7,12.3,Northern Africa
Algeria,DZA,2010,25027,67.5,12035.8,32.5,37062.8,21844.5,87.3,9933.9,82.5,31778.4,85.7,12.7,17.5,14.3,Northern Africa
Algeria,DZA,1995,16415.9,56,12899.6,44,29315.5,15795.4,96.2,10931.9,84.7,26727.3,91.2,3.8,15.3,8.8,Northern Africa
Algeria,DZA,2015,28738.8,70.7,11894.7,29.3,40633.5,24228.1,84.3,9729.8,81.8,33957.9,83.6,15.7,18.2,16.4,Northern Africa
Algeria,DZA,2000,19005.9,59.9,12713.6,40.1,31719.4,17721.3,93.2,10680.6,84,28401.9,89.5,6.8,16,10.5,Northern Africa
American Samoa,ASM,2015,69.8,94.1,4.4,5.9,74.2,69.8,100,4.4,100,74.2,100,0,0,0,Oceania
American Samoa,ASM,1995,45.1,85.3,7.8,14.7,52.9,43.2,95.7,7.5,95.7,50.6,95.7,4.3,4.3,4.3,Oceania
American Samoa,ASM,1990,38.1,80.9,9,19.1,47.1,35.6,93.6,8.4,93.6,44,93.6,6.4,6.4,6.4,Oceania
American Samoa,ASM,2000,51.2,88.8,6.5,11.2,57.6,50,97.8,6.3,97.8,56.3,97.8,2.2,2.2,2.2,Oceania
American Samoa,ASM,2005,57.5,91.3,5.5,8.7,63,57.4,99.9,5.5,99.9,62.9,99.9,0.1,0.1,0.1,Oceania
American Samoa,ASM,2010,63.6,93,4.8,7,68.4,63.6,100,4.8,100,68.4,100,0,0,0,Oceania
Andorra,AND,1995,60.6,93.7,4.1,6.3,64.7,60.6,100,4.1,100,64.7,100,0,0,0,Developed Regions
Andorra,AND,1990,50,94.7,2.8,5.3,52.8,50,100,2.8,100,52.8,100,0,0,0,Developed Regions
Andorra,AND,2005,70.3,90.3,7.6,9.7,77.9,70.3,100,7.6,100,77.9,100,0,0,0,Developed Regions
Andorra,AND,2010,74.5,87.8,10.3,12.2,84.9,74.5,100,10.3,100,84.9,100,0,0,0,Developed Regions
Andorra,AND,2015,78.1,85.1,13.6,14.9,91.7,78.1,100,13.6,100,91.7,100,0,0,0,Developed Regions
Andorra,AND,2000,59.7,92.4,4.9,7.6,64.6,59.7,100,4.9,100,64.6,100,0,0,0,Developed Regions
Angola,AGO,2005,5984,36.2,10560.4,63.8,16544.4,3954,66.1,3656.7,34.6,7610.7,46,33.9,65.4,54,Sub-Saharan Africa
Angola,AGO,2010,7838.6,40.1,11710.5,59.9,19549.1,5635,71.9,3582.3,30.6,9217.3,47.1,28.1,69.4,52.9,Sub-Saharan Africa
Angola,AGO,2015,10052.3,44.1,12767.7,55.9,22819.9,7576.8,75.4,3596.6,28.2,11173.4,49,24.6,71.8,51,Sub-Saharan Africa
Angola,AGO,2000,4514.3,32.4,9410.6,67.6,13924.9,2720.6,60.3,3638.3,38.7,6358.9,45.7,39.7,61.3,54.3,Sub-Saharan Africa
Angola,AGO,1990,2643.6,25.6,7690.3,74.4,10333.8,1378.1,52.1,3345.6,43.5,4723.7,45.7,47.9,56.5,54.3,Sub-Saharan Africa
Angola,AGO,1995,3495.9,28.9,8609.1,71.1,12105,1903.7,54.5,3675.8,42.7,5579.6,46.1,45.5,57.3,53.9,Sub-Saharan Africa
Anguilla,AIA,2010,15.4,100,0,0,15.4,14.5,94.5,NA,NA,14.5,94.5,5.5,NA,5.5,Latin America and the Caribbean
Anguilla,AIA,1990,8.3,100,0,0,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean
Anguilla,AIA,2000,11.1,100,0,0,11.1,10.3,93.4,NA,NA,10.3,93.4,6.6,NA,6.6,Latin America and the Caribbean
Anguilla,AIA,2005,13.6,100,0,0,13.6,12.8,94,NA,NA,12.8,94,6,NA,6,Latin America and the Caribbean
Anguilla,AIA,1995,9.8,100,0,0,9.8,9.2,93.4,NA,NA,9.2,93.4,6.6,NA,6.6,Latin America and the Caribbean
Anguilla,AIA,2015,16.6,100,0,0,16.6,15.7,94.6,NA,NA,15.7,94.6,5.4,NA,5.4,Latin America and the Caribbean
Antigua and Barbuda,ATG,1995,23.2,34,45.1,66,68.3,22.6,97.6,44,97.6,66.7,97.6,2.4,2.4,2.4,Latin America and the Caribbean
Antigua and Barbuda,ATG,2000,24.9,32.1,52.7,67.9,77.6,24.4,97.7,51.5,97.7,75.9,97.7,2.3,2.3,2.3,Latin America and the Caribbean
Antigua and Barbuda,ATG,1990,21.9,35.4,40,64.6,61.9,21.4,97.4,39,97.4,60.3,97.4,2.6,2.6,2.6,Latin America and the Caribbean
Antigua and Barbuda,ATG,2015,21.8,23.8,70,76.2,91.8,21.4,97.9,68.5,97.9,89.9,97.9,2.1,2.1,2.1,Latin America and the Caribbean
Antigua and Barbuda,ATG,2005,24.1,29.2,58.4,70.8,82.6,23.6,97.8,57.2,97.8,80.8,97.8,2.2,2.2,2.2,Latin America and the Caribbean
Antigua and Barbuda,ATG,2010,22.9,26.2,64.3,73.8,87.2,22.4,97.9,63,97.9,85.4,97.9,2.1,2.1,2.1,Latin America and the Caribbean
Argentina,ARG,2015,38677.4,91.8,3477.5,8.2,42154.9,38288.8,99,3475.8,100,41764.6,99.1,1,0,0.9,Latin America and the Caribbean
Argentina,ARG,1990,28378.3,87,4246.5,13,32624.9,27671.3,97.5,2921.4,68.8,30592.7,93.8,2.5,31.2,6.2,Latin America and the Caribbean
Argentina,ARG,1995,30710.3,88.2,4122.9,11.8,34833.2,30036.5,97.8,3093.2,75,33129.7,95.1,2.2,25,4.9,Latin America and the Caribbean
Argentina,ARG,2005,34815.5,90.1,3832.3,9.9,38647.9,34258.7,98.4,3352.8,87.5,37611.5,97.3,1.6,12.5,2.7,Latin America and the Caribbean
Argentina,ARG,2010,36726.6,91,3647.6,9,40374.2,36248.4,98.7,3418.5,93.7,39666.9,98.2,1.3,6.3,1.8,Latin America and the Caribbean
Argentina,ARG,2000,32896.1,89.1,4006.9,10.9,36903.1,32272.2,98.1,3255.9,81.3,35528.1,96.3,1.9,18.7,3.7,Latin America and the Caribbean
Armenia,ARM,2000,1989.2,64.7,1086.9,35.3,3076.1,1960.1,98.5,888.1,81.7,2848.2,92.6,1.5,18.3,7.4,Caucasus and Central Asia
Armenia,ARM,2005,1935.1,64.2,1079.8,35.8,3014.9,1916.9,99.1,962,89.1,2878.9,95.5,0.9,10.9,4.5,Caucasus and Central Asia
Armenia,ARM,1995,2129.1,66.1,1094,33.9,3223.2,2089.2,98.1,829.2,75.8,2918.5,90.5,1.9,24.2,9.5,Caucasus and Central Asia
Armenia,ARM,2010,1884.2,63.6,1079.3,36.4,2963.5,1876.2,99.6,1041.3,96.5,2917.5,98.4,0.4,3.5,1.6,Caucasus and Central Asia
Armenia,ARM,2015,1873.6,62.7,1115.9,37.3,2989.5,1873.6,100,1115.9,100,2989.5,100,0,0,0,Caucasus and Central Asia
Armenia,ARM,1990,2389.9,67.4,1154.8,32.6,3544.7,2345,98.1,NA,NA,NA,NA,1.9,NA,NA,Caucasus and Central Asia
Aruba,ABW,2010,43.7,43.1,57.9,56.9,101.6,42.6,97.4,56.4,97.4,99,97.4,2.6,2.6,2.6,Latin America and the Caribbean
Aruba,ABW,2015,43.1,41.5,60.7,58.5,103.9,42.3,98.1,59.6,98.1,101.9,98.1,1.9,1.9,1.9,Latin America and the Caribbean
Aruba,ABW,2005,44.9,44.9,55.1,55.1,100,43,95.8,52.8,95.8,95.9,95.8,4.2,4.2,4.2,Latin America and the Caribbean
Aruba,ABW,1990,31.3,50.3,30.9,49.7,62.1,28.4,91,28.1,91,56.5,91,9,9,9,Latin America and the Caribbean
Aruba,ABW,1995,39.2,48.8,41.2,51.2,80.3,36.3,92.6,38.1,92.6,74.4,92.6,7.4,7.4,7.4,Latin America and the Caribbean
Aruba,ABW,2000,42.4,46.7,48.4,53.3,90.9,40,94.2,45.6,94.2,85.6,94.2,5.8,5.8,5.8,Latin America and the Caribbean
Australia,AUS,1990,14600.7,85.4,2496.1,14.6,17096.9,14600.7,100,2496.1,100,17096.9,100,0,0,0,Developed Regions
Australia,AUS,2005,18058.2,88,2462.5,12,20520.7,18058.2,100,2462.5,100,20520.7,100,0,0,0,Developed Regions
Australia,AUS,2010,19880.2,88.7,2524.3,11.3,22404.5,19880.2,100,2524.3,100,22404.5,100,0,0,0,Developed Regions
Australia,AUS,1995,15606.1,86.1,2518.1,13.9,18124.2,15606.1,100,2518.1,100,18124.2,100,0,0,0,Developed Regions
Australia,AUS,2000,16787.4,87.2,2472,12.8,19259.4,16787.4,100,2472,100,19259.4,100,0,0,0,Developed Regions
Australia,AUS,2015,21392.6,89.4,2530.5,10.6,23923.1,21392.6,100,2530.5,100,23923.1,100,0,0,0,Developed Regions
Austria,AUT,2000,5277.3,65.8,2742.9,34.2,8020.3,5277.3,100,2742.9,100,8020.3,100,0,0,0,Developed Regions
Austria,AUT,2005,5423,65.8,2815.7,34.2,8238.6,5423,100,2815.7,100,8238.6,100,0,0,0,Developed Regions
Austria,AUT,1995,5254.4,65.8,2731,34.2,7985.4,5254.4,100,2731,100,7985.4,100,0,0,0,Developed Regions
Austria,AUT,1990,5044.2,65.8,2625.8,34.2,7670,5044.2,100,2625.8,100,7670,100,0,0,0,Developed Regions
Austria,AUT,2010,5532.9,65.9,2869.1,34.1,8401.9,5532.9,100,2869.1,100,8401.9,100,0,0,0,Developed Regions
Austria,AUT,2015,5645.4,66,2912.4,34,8557.8,5645.4,100,2912.4,100,8557.8,100,0,0,0,Developed Regions
Azerbaijan,AZE,2000,4171.4,51.4,3946.3,48.6,8117.7,3684.9,88.3,2328.5,59,6013.4,74.1,11.7,41,25.9,Caucasus and Central Asia
Azerbaijan,AZE,1995,4056.8,52.2,3714,47.8,7770.8,3497.9,86.2,1959.3,52.8,5457.2,70.2,13.8,47.2,29.8,Caucasus and Central Asia
Azerbaijan,AZE,2015,5250.4,54.6,4362.2,45.4,9612.6,4971.1,94.7,3391.6,77.8,8362.7,87,5.3,22.2,13,Caucasus and Central Asia
Azerbaijan,AZE,2005,4486.3,52.4,4077.1,47.6,8563.4,4057.9,90.5,2660.5,65.3,6718.3,78.5,9.5,34.7,21.5,Caucasus and Central Asia
Azerbaijan,AZE,1990,3878.8,53.7,3337.7,46.3,7216.5,3311.5,85.4,1677.4,50.3,4988.9,69.1,14.6,49.7,30.9,Caucasus and Central Asia
Azerbaijan,AZE,2010,4856.7,53.4,4238,46.6,9094.7,4495.6,92.6,3030.3,71.5,7525.9,82.8,7.4,28.5,17.2,Caucasus and Central Asia
Bahamas,BHS,1990,204.7,79.8,51.7,20.2,256.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean
Bahamas,BHS,2005,270.8,82.3,58.3,17.7,329.1,263.5,97.3,56.7,97.3,320.2,97.3,2.7,2.7,2.7,Latin America and the Caribbean
Bahamas,BHS,2010,297.6,82.5,62.9,17.5,360.5,291.8,98.1,61.7,98.1,353.5,98.1,1.9,1.9,1.9,Latin America and the Caribbean
Bahamas,BHS,1995,226.7,81,53.3,19,280.1,218.2,96.3,51.3,96.3,269.6,96.3,3.7,3.7,3.7,Latin America and the Caribbean
Bahamas,BHS,2000,244.2,82,53.6,18,297.8,235.8,96.6,51.7,96.6,287.5,96.6,3.4,3.4,3.4,Latin America and the Caribbean
Bahamas,BHS,2015,321.2,82.9,66.4,17.1,387.5,315.9,98.4,65.3,98.4,381.2,98.4,1.6,1.6,1.6,Latin America and the Caribbean
Bahrain,BHR,2005,777.5,88.4,102,11.6,879.5,777.5,100,102,100,879.5,100,0,0,0,Western Asia
Bahrain,BHR,1990,437.1,88.1,58.8,11.9,495.9,414.6,94.9,55.8,94.9,470.4,94.9,5.1,5.1,5.1,Western Asia
Bahrain,BHR,2000,590.5,88.4,77.7,11.6,668.2,583.8,98.9,76.8,98.9,660.6,98.9,1.1,1.1,1.1,Western Asia
Bahrain,BHR,2010,1108,88.5,143.5,11.5,1251.5,1108,100,143.5,100,1251.5,100,0,0,0,Western Asia
Bahrain,BHR,1995,498.3,88.4,65.5,11.6,563.7,478.3,96,62.8,96,541.2,96,4,4,4,Western Asia
Bahrain,BHR,2015,1207.1,88.8,152.6,11.2,1359.7,1207.1,100,152.6,100,1359.7,100,0,0,0,Western Asia
Bangladesh,BGD,1990,21274.6,19.8,86111.2,80.2,107385.8,17244,81.1,55842,64.8,73086,68.1,18.9,35.2,31.9,Southern Asia
Bangladesh,BGD,1995,26003.7,21.7,93865.9,78.3,119869.6,21360.8,82.1,65035.6,69.3,86396.4,72.1,17.9,30.7,27.9,Southern Asia
Bangladesh,BGD,2005,38373.6,26.8,104761.5,73.2,143135.2,32359.5,84.3,81881.1,78.2,114240.5,79.8,15.7,21.8,20.2,Southern Asia
